season,holiday,workingday,weathersit,temp,atemp,hum,windspeed,hr,day,mnth,yr,dayofweek,rush_hour
4,1,0,1,0.32,0.2727,0.42,0.5522,10,11,11,0,4,0
2,0,1,1,0.46,0.4545,0.77,0.194,4,10,5,1,3,0
2,0,0,1,0.52,0.5,0.52,0.1642,8,19,5,1,5,1
1,0,1,2,0.34,0.3485,0.81,0.1045,12,12,1,1,3,0
4,0,1,2,0.26,0.2576,0.7,0.2239,3,28,11,1,2,0
3,0,0,1,0.68,0.6364,0.89,0.1343,5,15,7,1,6,0
1,1,0,3,0.26,0.2273,0.7,0.2985,23,16,1,1,0,0
2,0,1,2,0.56,0.5303,0.49,0.0896,12,18,4,0,0,0
1,0,0,1,0.18,0.197,0.4,0.1343,8,29,1,1,6,1
2,0,1,1,0.54,0.5152,0.68,0.2537,22,20,4,1,4,0
4,0,1,2,0.52,0.5,0.59,0.2836,17,15,12,0,3,1
3,0,0,1,0.82,0.7727,0.52,0.1642,21,30,6,1,5,0
2,0,1,3,0.6,0.5455,0.88,0.1343,5,12,6,1,1,0
2,0,1,2,0.3,0.2879,0.56,0.194,5,30,3,0,2,0
2,0,1,3,0.38,0.3939,0.82,0.2537,19,23,3,0,2,1
1,0,0,2,0.26,0.2576,0.56,0.1642,6,16,1,0,6,0
3,0,1,1,0.62,0.5909,0.73,0.3284,6,16,8,0,1,0
2,0,1,1,0.56,0.5303,0.83,0.0896,3,2,5,1,2,0
1,1,0,2,0.42,0.4242,0.26,0.2836,7,21,2,0,0,1
3,0,0,1,0.7,0.6515,0.54,0.2537,20,22,9,1,5,0
4,0,1,1,0.28,0.2576,0.56,0.2985,8,14,11,1,2,1
2,0,1,1,0.72,0.6818,0.7,0.1642,9,26,5,0,3,1
3,0,1,1,0.8,0.7576,0.55,0.0,10,2,8,1,3,0
2,0,0,3,0.52,0.5,1.0,0.1045,5,15,5,0,6,0
3,0,1,1,0.66,0.6212,0.34,0.4478,12,26,6,1,1,0
3,0,0,1,0.68,0.6364,0.79,0.2836,8,26,8,1,6,1
1,0,1,1,0.46,0.4545,0.33,0.2985,21,31,1,1,1,0
3,0,1,2,0.9,0.8333,0.39,0.3284,18,5,7,1,3,1
3,0,1,1,0.72,0.6818,0.62,0.1343,8,5,7,0,1,1
2,0,1,1,0.7,0.6515,0.51,0.0,13,30,5,1,2,0
1,0,0,3,0.36,0.3788,0.93,0.0,1,3,3,1,5,0
2,0,1,1,0.58,0.5455,0.4,0.1642,9,3,6,0,4,1
3,0,1,1,0.74,0.6818,0.62,0.0,11,14,8,1,1,0
1,0,0,1,0.18,0.2424,0.55,0.0,0,15,1,0,5,0
4,0,1,1,0.34,0.3182,0.66,0.2239,10,30,11,0,2,0
3,0,1,1,0.76,0.697,0.55,0.3881,9,8,8,0,0,1
3,0,0,1,0.72,0.6667,0.48,0.1045,19,28,8,0,6,1
4,0,1,2,0.64,0.5758,0.83,0.1642,13,13,10,0,3,0
3,0,1,3,0.72,0.697,0.74,0.194,11,20,7,1,4,0
2,0,1,1,0.6,0.5758,0.78,0.2537,15,18,5,0,2,0
4,0,1,2,0.66,0.6061,0.83,0.1343,10,4,10,1,3,0
3,0,1,1,0.82,0.8636,0.71,0.1642,22,21,7,0,3,0
1,0,1,1,0.34,0.3485,0.53,0.1045,20,10,1,1,1,0
2,0,1,1,0.38,0.3939,0.76,0.2239,1,14,4,0,3,0
3,0,0,1,0.84,0.7273,0.32,0.2537,17,24,6,1,6,1
4,0,1,2,0.44,0.4394,0.88,0.0896,21,5,12,0,0,0
2,0,0,2,0.72,0.6818,0.62,0.194,21,26,5,1,5,0
4,1,0,1,0.5,0.4848,0.94,0.0,0,10,10,0,0,0
4,0,1,1,0.54,0.5152,0.68,0.0,2,24,10,1,2,0
4,0,1,2,0.18,0.2121,0.74,0.0896,9,12,12,0,0,1
3,0,1,1,0.62,0.6212,0.43,0.0,11,20,9,1,3,0
3,0,1,1,0.68,0.6364,0.79,0.1045,3,8,7,0,4,0
1,0,1,1,0.66,0.6212,0.36,0.3284,15,18,2,0,4,0
2,0,1,2,0.6,0.6212,0.43,0.3582,11,4,4,1,2,0
1,0,1,1,0.32,0.3333,0.57,0.1343,12,30,12,0,4,0
4,0,1,3,0.44,0.4394,1.0,0.194,13,7,12,0,2,0
2,0,1,1,0.54,0.5152,0.68,0.0,8,20,5,0,4,1
2,0,1,1,0.66,0.6212,0.44,0.1045,3,2,6,0,3,0
1,0,1,2,0.22,0.2576,0.87,0.0896,22,1,2,0,1,0
1,0,1,2,0.16,0.197,0.64,0.0896,4,6,1,0,3,0
3,0,1,1,0.7,0.6515,0.48,0.194,12,15,7,0,4,0
2,0,1,3,0.24,0.2121,0.93,0.2836,23,30,3,0,2,0
4,0,1,2,0.36,0.3485,0.81,0.1642,18,10,11,0,3,1
3,0,0,1,0.46,0.4545,0.77,0.2239,0,18,9,0,6,0
1,0,1,2,0.3,0.3333,0.7,0.0,1,16,2,1,3,0
4,0,1,2,0.28,0.2576,0.56,0.2985,10,7,11,1,2,0
3,0,0,3,0.66,0.5909,0.89,0.2836,9,14,8,0,6,1
3,0,1,1,0.56,0.5303,0.73,0.0,2,14,9,1,4,0
4,0,1,1,0.54,0.5152,0.49,0.0,20,7,10,0,4,0
4,0,0,1,0.26,0.2273,0.41,0.3881,17,24,11,1,5,1
3,0,1,1,0.82,0.7424,0.41,0.0,9,1,8,0,0,1
4,0,1,1,0.46,0.4545,0.67,0.2537,9,4,10,0,1,1
3,0,1,1,0.68,0.6364,0.47,0.0896,23,1,7,0,4,0
3,0,1,3,0.72,0.6667,0.54,0.2537,14,1,9,0,3,0
4,0,1,1,0.42,0.4242,0.67,0.1642,6,16,10,1,1,0
3,0,0,1,0.74,0.6818,0.62,0.2239,20,20,8,0,5,0
3,0,0,1,0.74,0.697,0.7,0.194,19,4,9,0,6,1
2,0,1,1,0.38,0.3939,0.46,0.0,3,3,4,1,1,0
1,0,1,1,0.24,0.2576,0.48,0.1045,19,4,1,0,1,1
4,0,0,1,0.42,0.4242,0.3,0.2836,13,19,11,0,5,0
3,0,1,2,0.72,0.6667,0.54,0.0,9,27,6,0,0,1
2,0,1,1,0.7,0.6515,0.61,0.1642,20,25,5,0,2,0
1,0,1,2,0.22,0.2273,0.8,0.1343,19,18,1,0,1,1
3,0,1,1,0.86,0.803,0.47,0.2537,13,28,7,0,3,0
1,0,1,1,0.3,0.2879,0.45,0.2239,3,31,1,1,1,0
3,0,0,3,0.78,0.7121,0.52,0.1642,23,1,7,1,6,0
4,0,1,3,0.62,0.5455,0.94,0.2239,8,28,9,0,2,1
2,0,1,2,0.34,0.3636,0.87,0.0,6,8,4,0,4,0
2,0,1,1,0.3,0.2879,0.49,0.2239,8,11,4,1,2,1
3,0,0,1,0.9,0.8636,0.45,0.0,10,8,7,1,6,0
2,0,1,1,0.7,0.6515,0.61,0.2985,19,24,5,1,3,1
4,0,0,2,0.66,0.6061,0.78,0.0,12,25,9,0,6,0
1,0,1,1,0.3,0.2879,0.7,0.2239,1,25,1,1,2,0
3,0,1,1,0.7,0.6364,0.3,0.2836,19,22,8,0,0,1
2,0,0,3,0.42,0.4242,0.94,0.3881,10,16,4,0,5,0
3,0,1,2,0.74,0.697,0.7,0.1642,7,19,7,0,1,1
2,0,0,1,0.6,0.6212,0.56,0.1045,5,9,6,1,5,0
1,0,0,2,0.3,0.3182,0.7,0.0896,12,4,2,1,5,0
2,0,1,1,0.62,0.6212,0.41,0.1045,16,19,4,1,3,1
4,0,1,1,0.46,0.4545,0.82,0.0896,6,18,10,0,1,0
3,0,1,1,0.86,0.7879,0.41,0.2836,17,27,7,1,4,1
4,0,0,1,0.56,0.5303,0.73,0.1045,20,9,10,0,6,0
1,0,1,1,0.36,0.3485,0.46,0.194,16,4,3,0,4,1
3,0,1,1,0.78,0.697,0.46,0.2985,9,2,8,0,1,1
3,0,1,1,0.68,0.6364,0.51,0.0,23,12,8,0,4,0
2,0,1,3,0.34,0.303,0.87,0.3582,1,23,4,1,0,0
1,0,1,1,0.28,0.3182,0.48,0.0,23,7,3,0,0,0
4,0,1,1,0.42,0.4242,0.54,0.1642,15,31,10,1,2,0
1,0,1,2,0.18,0.197,0.55,0.1343,14,31,1,0,0,0
4,1,0,2,0.72,0.6515,0.42,0.1045,15,10,10,0,0,0
3,0,1,2,0.54,0.5152,0.83,0.3582,7,6,9,0,1,1
4,0,1,1,0.4,0.4091,0.66,0.1642,9,1,11,0,1,1
1,0,1,2,0.64,0.6212,0.5,0.194,19,15,3,1,3,1
3,0,1,2,0.74,0.6818,0.58,0.1045,11,3,8,0,2,0
2,0,1,2,0.44,0.4394,0.54,0.3582,20,22,3,0,1,0
4,0,1,1,0.44,0.4394,0.77,0.2239,8,4,10,0,1,1
1,0,1,1,0.32,0.3333,0.57,0.0896,8,17,2,0,3,1
1,0,1,2,0.36,0.3636,0.81,0.1045,11,24,2,1,4,0
4,0,0,1,0.4,0.4091,0.71,0.0,6,15,10,0,5,0
4,0,1,2,0.48,0.4697,0.69,0.194,12,9,10,1,1,0
2,0,1,2,0.6,0.5,1.0,0.0896,6,26,5,0,3,0
1,0,1,1,0.6,0.6212,0.43,0.194,13,18,2,0,4,0
4,0,1,1,0.24,0.2424,0.81,0.1642,22,27,11,1,1,0
3,0,0,2,0.66,0.6212,0.69,0.4627,18,25,8,1,5,1
1,0,1,2,0.28,0.303,0.87,0.0896,11,19,1,0,2,0
2,0,0,2,0.56,0.5303,0.83,0.1343,0,6,5,1,6,0
3,0,0,2,0.72,0.697,0.74,0.2836,22,4,9,0,6,0
2,0,1,1,0.36,0.3485,0.62,0.1343,1,6,4,1,4,0
3,0,1,1,0.68,0.6364,0.36,0.1343,12,12,9,1,2,0
2,0,1,1,0.64,0.6212,0.47,0.2836,17,20,4,1,4,1
1,0,1,3,0.24,0.2576,0.87,0.1045,14,24,12,1,0,0
1,0,1,3,0.44,0.4394,1.0,0.3284,16,21,12,0,2,1
4,0,1,1,0.46,0.4545,0.38,0.194,14,9,11,1,4,0
4,0,1,1,0.32,0.3182,0.45,0.1642,11,28,11,1,2,0
3,0,1,1,0.8,0.697,0.29,0.0896,19,27,7,0,2,1
1,0,1,1,0.02,0.0455,0.41,0.194,4,4,1,1,2,0
1,0,0,1,0.24,0.2273,0.38,0.2239,16,14,1,1,5,1
1,0,1,2,0.24,0.2273,0.93,0.194,11,2,2,0,2,0
3,0,1,1,0.82,0.7424,0.43,0.2985,14,8,8,0,0,0
2,0,1,2,0.32,0.303,0.93,0.2239,7,23,3,0,2,1
4,0,1,1,0.42,0.4242,0.82,0.1045,1,4,12,1,1,0
1,0,1,2,0.32,0.3182,0.87,0.1642,22,15,3,0,1,0
1,0,0,1,0.32,0.3333,0.57,0.1343,19,25,12,0,6,1
4,0,1,1,0.2,0.2273,0.69,0.1045,8,29,11,1,3,1
2,0,1,1,0.32,0.3333,0.21,0.1343,21,28,3,0,0,0
2,0,0,1,0.52,0.5,0.68,0.194,7,20,5,1,6,1
2,1,0,1,0.82,0.7879,0.56,0.2985,17,28,5,1,0,1
3,0,1,1,0.64,0.6061,0.69,0.0,3,13,8,1,0,0
1,0,0,2,0.44,0.4394,0.88,0.1343,12,18,3,1,6,0
3,0,0,2,0.52,0.5,0.68,0.2239,11,17,9,0,5,0
2,0,0,1,0.62,0.5606,0.88,0.1642,1,29,5,0,6,0
4,0,1,1,0.42,0.4242,0.62,0.194,5,6,10,0,3,0
4,0,1,1,0.36,0.3788,0.71,0.0,22,20,11,1,1,0
3,0,1,2,0.8,0.7424,0.52,0.2537,14,8,8,1,2,0
1,0,0,1,0.24,0.2879,0.7,0.0,6,28,1,1,5,0
2,0,0,2,0.48,0.4697,0.55,0.2239,14,1,4,1,6,0
3,1,0,1,0.74,0.697,0.7,0.2239,15,3,9,1,0,0
1,0,1,1,0.26,0.2273,0.38,0.2985,18,13,1,1,4,1
3,0,0,1,0.72,0.697,0.79,0.2537,18,21,8,0,6,1
2,0,0,1,0.46,0.4545,0.82,0.1343,22,25,3,1,6,0
4,0,1,1,0.5,0.4848,0.51,0.3582,21,10,10,1,2,0
1,0,1,1,0.36,0.3485,0.53,0.2239,17,23,12,0,4,1
3,0,1,1,0.76,0.7121,0.58,0.3582,14,10,8,1,4,0
1,0,1,1,0.34,0.3485,0.49,0.0896,14,25,1,1,2,0
3,0,1,1,0.72,0.6515,0.42,0.194,17,13,9,1,3,1
2,0,0,2,0.54,0.5152,0.64,0.1343,3,13,5,1,6,0
2,0,0,2,0.64,0.6212,0.57,0.0,23,4,6,0,5,0
3,0,0,1,0.52,0.5,0.77,0.2537,4,9,9,1,6,0
4,0,1,1,0.28,0.303,0.56,0.0896,9,26,11,1,0,1
1,0,1,1,0.16,0.1364,0.55,0.2836,3,3,1,1,1,0
4,0,1,3,0.62,0.5455,0.94,0.0896,18,2,10,1,1,1
1,0,1,2,0.32,0.3485,0.7,0.0,19,7,2,0,0,1
2,0,1,3,0.36,0.3333,0.76,0.2836,13,8,4,0,4,0
3,0,1,1,0.72,0.697,0.79,0.1045,22,26,8,0,4,0
4,0,0,1,0.54,0.5152,0.83,0.2537,4,6,10,1,5,0
4,0,0,1,0.22,0.2121,0.47,0.2537,0,25,11,1,6,0
3,0,1,1,0.92,0.8333,0.33,0.2239,13,5,7,1,3,0
4,0,1,1,0.28,0.3182,0.87,0.0,22,9,12,0,4,0
3,0,0,2,0.68,0.6364,0.83,0.3881,21,13,8,0,5,0
3,0,1,2,0.8,0.7727,0.59,0.2537,18,22,6,0,2,1
1,0,1,1,0.34,0.3485,0.46,0.1045,21,28,2,1,1,0
4,0,1,2,0.74,0.6667,0.48,0.1343,12,27,9,1,3,0
3,0,1,1,0.72,0.6818,0.7,0.4179,18,23,6,0,3,1
1,0,1,1,0.32,0.303,0.53,0.2836,5,14,2,0,0,0
3,1,0,2,0.76,0.697,0.55,0.0896,10,4,7,0,0,0
1,0,1,1,0.28,0.2727,0.52,0.1642,6,31,1,1,1,0
1,0,1,1,0.14,0.1667,0.74,0.1045,4,25,1,0,1,0
3,0,1,2,0.62,0.5909,0.73,0.1642,18,17,9,1,0,1
3,0,1,1,0.7,0.6667,0.79,0.0896,2,6,7,0,2,0
2,1,0,1,0.88,0.803,0.39,0.2537,15,30,5,0,0,0
1,0,0,1,0.34,0.3485,0.31,0.0,14,26,2,1,6,0
1,0,0,3,0.12,0.0758,0.5,0.4925,23,11,2,1,5,0
4,0,1,2,0.52,0.5,0.88,0.1642,5,25,10,1,3,0
1,0,1,1,0.2,0.2576,0.4,0.0,22,3,3,0,3,0
4,0,1,2,0.52,0.5,0.45,0.3284,12,16,10,1,1,0
2,0,1,1,0.62,0.6212,0.57,0.2537,8,31,5,1,3,1
2,0,0,1,0.62,0.6212,0.46,0.1642,20,12,5,1,5,0
1,0,1,3,0.14,0.2121,0.93,0.0,6,1,2,0,1,0
3,0,1,1,0.76,0.6818,0.45,0.2985,17,1,8,0,0,1
2,0,0,1,0.64,0.6061,0.73,0.2537,9,28,5,0,5,1
1,0,1,2,0.2,0.2576,0.8,0.0,4,23,1,1,0,0
3,0,1,1,0.7,0.6515,0.65,0.0,21,27,6,0,0,0
3,0,1,1,0.74,0.6515,0.37,0.2985,20,29,6,0,2,0
4,0,1,2,0.32,0.303,0.45,0.2239,19,16,12,0,4,1
4,0,1,1,0.24,0.2273,0.65,0.194,6,14,11,1,2,0
3,0,1,1,0.68,0.6364,0.79,0.1045,4,16,7,1,0,0
1,0,1,1,0.16,0.1667,0.59,0.1642,8,12,1,0,2,1
4,0,1,2,0.24,0.2273,0.7,0.194,1,7,12,1,4,0
3,0,0,1,0.7,0.6667,0.74,0.1642,23,21,8,0,6,0
4,0,0,1,0.44,0.4394,0.67,0.1343,15,2,12,1,6,0
3,0,1,2,0.6,0.5455,0.88,0.1343,6,21,6,0,1,0
2,0,0,1,0.64,0.6212,0.57,0.0896,0,5,6,0,6,0
2,0,1,1,0.52,0.5,0.72,0.1343,23,20,4,1,4,0
1,0,1,2,0.3,0.303,0.45,0.1343,14,20,1,0,3,0
4,0,1,1,0.62,0.5758,0.83,0.194,22,13,10,0,3,0
3,0,1,1,0.7,0.6515,0.65,0.194,21,5,8,0,4,0
2,0,1,1,0.72,0.6515,0.38,0.1045,1,2,6,0,3,0
4,0,1,2,0.34,0.3333,1.0,0.1343,9,7,11,0,0,1
2,0,1,1,0.56,0.5303,0.88,0.0896,5,25,5,0,2,0
4,0,1,2,0.3,0.2879,0.65,0.2537,6,15,11,1,3,0
2,0,1,1,0.4,0.4091,1.0,0.1045,4,20,4,0,2,0
4,0,1,1,0.42,0.4242,0.44,0.1045,18,9,11,1,4,1
1,0,1,1,0.28,0.2576,0.61,0.3284,4,7,3,1,2,0
1,1,0,2,0.32,0.3333,0.57,0.1045,11,21,2,0,0,0
3,0,0,1,0.74,0.6515,0.4,0.1343,14,26,6,0,6,0
4,0,1,2,0.36,0.3333,0.53,0.2836,12,30,11,0,2,0
4,0,1,2,0.34,0.303,0.42,0.3582,12,16,12,0,4,0
2,0,1,1,0.5,0.4848,0.94,0.1642,3,16,5,0,0,0
1,0,1,1,0.06,0.0758,0.45,0.1343,3,9,2,0,2,0
4,0,1,3,0.62,0.5758,0.83,0.2537,17,13,10,0,3,1
3,0,0,1,0.68,0.6364,0.79,0.1045,5,1,7,1,6,0
4,0,1,2,0.42,0.4242,0.77,0.3284,3,17,11,0,3,0
4,0,0,2,0.36,0.3485,0.87,0.1343,11,16,12,1,6,0
1,0,0,2,0.42,0.4242,1.0,0.2239,11,6,3,0,6,0
4,0,0,1,0.24,0.2879,0.44,0.0,10,11,12,0,6,0
3,0,0,1,0.6,0.5455,0.88,0.0,5,22,7,1,6,0
4,0,1,1,0.48,0.4697,0.77,0.1343,23,4,10,0,1,0
1,0,1,2,0.24,0.2273,0.6,0.2537,21,20,1,0,3,0
3,0,0,1,0.62,0.6061,0.61,0.0,7,26,6,0,6,1
2,0,1,1,0.62,0.6212,0.5,0.0,13,11,5,0,2,0
3,0,0,2,0.7,0.6515,0.48,0.1045,20,26,6,0,6,0
1,0,1,1,0.52,0.5,0.77,0.2239,10,13,3,1,1,0
1,0,1,1,0.24,0.2121,0.35,0.3284,22,5,3,1,0,0
2,0,1,1,0.7,0.6364,0.45,0.1642,12,15,6,1,4,0
1,0,1,3,0.22,0.2121,0.93,0.2836,10,26,1,0,2,0
4,0,1,1,0.46,0.4545,0.63,0.194,9,6,10,0,3,1
4,0,0,1,0.42,0.4242,0.58,0.194,18,12,11,0,5,1
3,0,1,1,0.8,0.697,0.31,0.0,17,25,7,1,2,1
2,0,1,2,0.48,0.4697,0.55,0.1343,9,4,4,1,2,1
3,0,1,2,0.66,0.5909,0.89,0.0,4,4,9,1,1,0
3,0,1,3,0.62,0.5909,0.78,0.1343,3,27,6,0,0,0
4,0,1,2,0.62,0.5455,0.94,0.0,3,27,9,0,1,0
2,0,1,2,0.5,0.4848,0.88,0.0,6,23,3,1,4,0
3,0,1,1,0.78,0.7121,0.49,0.1343,12,14,8,1,1,0
1,0,1,2,0.22,0.2273,0.8,0.1642,18,18,1,0,1,1
3,0,1,2,0.74,0.697,0.7,0.3582,10,8,7,0,4,0
2,0,1,1,0.46,0.4545,0.88,0.1343,7,12,5,0,3,1
4,0,1,1,0.5,0.4848,0.82,0.0,19,26,10,0,2,1
1,0,0,3,0.18,0.197,0.55,0.1642,3,8,1,0,5,0
2,0,1,1,0.56,0.5303,0.52,0.2836,22,4,6,1,0,0
2,0,1,3,0.54,0.5152,0.94,0.1642,3,23,5,0,0,0
4,0,1,3,0.56,0.5303,0.73,0.4179,9,29,11,0,1,1
2,0,1,2,0.6,0.6212,0.46,0.4179,12,4,4,1,2,0
4,0,1,2,0.46,0.4545,0.88,0.0,1,18,10,0,1,0
2,0,1,1,0.5,0.4848,0.42,0.1045,17,22,3,0,1,1
3,0,1,1,0.72,0.697,0.79,0.0,2,6,9,1,3,0
1,0,1,2,0.38,0.3939,0.87,0.3881,21,28,2,0,0,0
1,0,1,1,0.52,0.5,0.27,0.2537,15,6,1,1,4,0
4,0,1,2,0.36,0.3485,0.66,0.2239,4,19,11,1,0,0
2,0,1,2,0.52,0.5,0.83,0.2239,3,18,6,1,0,0
1,0,1,1,0.26,0.2121,0.33,0.5522,14,13,1,1,4,0
4,0,1,2,0.32,0.2879,0.53,0.3582,14,7,11,1,2,0
4,0,1,1,0.4,0.4091,0.82,0.0,4,24,10,0,0,0
1,0,1,2,0.24,0.2424,0.81,0.1343,19,1,2,0,1,1
2,1,0,1,0.72,0.697,0.74,0.0896,9,30,5,0,0,1
3,0,1,1,0.72,0.6515,0.37,0.2239,11,14,7,0,3,0
3,0,1,1,0.84,0.7424,0.38,0.3284,14,28,8,1,1,0
4,0,1,3,0.44,0.4394,1.0,0.0896,17,22,11,0,1,1
4,0,1,3,0.56,0.5303,0.6,0.1045,13,26,10,0,2,0
3,0,1,2,0.74,0.697,0.66,0.2985,10,25,8,0,3,0
2,0,1,1,0.5,0.4848,0.93,0.194,5,16,5,0,0,0
4,0,0,1,0.42,0.4242,0.94,0.0896,7,8,10,0,5,1
3,0,0,1,0.8,0.7424,0.52,0.1343,6,23,7,0,5,0
3,0,1,1,0.7,0.6667,0.74,0.1642,12,21,6,0,1,0
4,0,0,1,0.54,0.5152,0.77,0.2239,3,6,10,1,5,0
1,0,1,2,0.4,0.4091,0.82,0.2537,0,27,1,1,4,0
3,0,1,1,0.76,0.7273,0.7,0.2239,19,4,9,1,1,1
3,0,1,1,0.88,0.803,0.39,0.2239,13,22,6,1,4,0
1,0,1,2,0.2,0.2273,0.34,0.0896,20,20,1,1,4,0
2,0,1,1,0.6,0.5606,0.83,0.2985,7,13,6,1,2,1
2,0,0,2,0.36,0.3485,0.87,0.1642,3,16,4,0,5,0
1,0,1,2,0.16,0.197,0.8,0.0896,15,11,1,0,1,0
2,0,0,1,0.66,0.6061,0.83,0.1045,21,12,6,0,6,0
2,0,1,1,0.5,0.4848,0.18,0.0,18,24,4,1,1,1
1,0,1,1,0.26,0.2273,0.44,0.2985,15,19,1,1,3,0
2,0,0,3,0.3,0.2879,1.0,0.2537,3,9,4,0,5,0
1,0,1,1,0.18,0.2424,0.93,0.0,6,7,2,0,0,0
1,0,0,2,0.4,0.4091,0.62,0.2836,3,31,12,0,5,0
1,1,0,3,0.28,0.2424,0.75,0.4179,16,21,2,0,0,1
4,0,0,1,0.4,0.4091,0.43,0.0,10,13,10,1,5,0
4,0,1,1,0.54,0.5152,0.52,0.2836,19,30,9,0,4,1
1,0,1,2,0.42,0.4242,0.82,0.194,2,16,3,1,4,0
3,0,0,1,0.94,0.8788,0.38,0.194,11,7,7,1,5,0
2,0,0,1,0.56,0.5303,0.68,0.1343,22,12,5,1,5,0
3,0,0,2,0.66,0.6212,0.74,0.194,7,13,8,0,5,1
4,0,1,1,0.24,0.2879,0.7,0.0,2,9,12,0,4,0
2,0,1,1,0.6,0.6212,0.43,0.0,17,5,6,1,1,1
1,0,1,3,0.16,0.2273,0.93,0.0,19,11,1,0,1,1
1,0,1,1,0.36,0.3333,0.62,0.4179,11,17,2,1,4,0
4,0,0,1,0.3,0.2879,0.56,0.2537,0,3,12,0,5,0
1,0,1,3,0.24,0.2424,0.93,0.1343,20,24,12,1,0,0
4,0,1,1,0.3,0.3333,0.93,0.0,5,7,11,0,0,0
2,0,0,2,0.42,0.4242,0.77,0.0896,7,1,5,0,6,1
1,0,0,2,0.3,0.2727,0.42,0.2985,6,25,2,1,5,0
4,0,0,1,0.36,0.3788,0.81,0.0,10,26,11,0,5,0
4,0,1,1,0.54,0.5152,0.83,0.194,19,25,10,1,3,1
2,0,1,1,0.72,0.6818,0.62,0.0896,21,26,5,0,3,0
1,0,0,1,0.38,0.3939,0.71,0.2239,4,31,12,0,5,0
2,0,1,3,0.44,0.4394,0.82,0.1045,0,2,4,1,0,0
4,0,1,1,0.36,0.3333,0.57,0.2537,21,10,11,0,3,0
1,0,0,1,0.12,0.1515,0.54,0.1045,8,14,1,1,5,1
2,0,1,1,0.24,0.2121,0.32,0.2985,2,29,3,0,1,0
3,0,0,1,0.74,0.697,0.7,0.0,7,1,7,1,6,1
2,0,1,1,0.7,0.6515,0.48,0.2537,19,14,6,1,3,1
3,0,0,3,0.66,0.5909,0.89,0.4179,11,27,8,0,5,0
2,0,1,1,0.7,0.6515,0.58,0.1642,16,20,6,0,0,1
2,0,1,1,0.36,0.3333,0.43,0.2985,5,28,3,1,2,0
3,0,1,1,0.8,0.8182,0.71,0.1642,23,21,7,0,3,0
4,0,1,1,0.36,0.3485,0.5,0.1642,18,26,11,1,0,1
3,0,1,1,0.9,0.7879,0.27,0.2537,16,31,8,1,4,1
3,0,1,3,0.8,0.7576,0.55,0.2985,18,28,6,0,1,1
1,0,0,3,0.22,0.2424,0.93,0.1045,10,11,2,1,5,0
2,0,1,2,0.64,0.6061,0.69,0.194,7,7,6,0,1,1
2,0,1,1,0.64,0.6212,0.33,0.0,17,10,5,0,1,1
3,0,0,1,0.8,0.7576,0.55,0.1045,12,3,7,0,6,0
4,1,0,1,0.3,0.3182,0.45,0.0896,23,11,11,0,4,0
1,0,1,1,0.26,0.2273,0.7,0.2985,2,27,2,1,0,0
2,0,0,1,0.66,0.6061,0.78,0.194,23,19,6,0,6,0
1,0,1,1,0.34,0.3333,0.87,0.1343,11,24,1,1,1,0
4,0,1,1,0.38,0.3939,0.66,0.0,4,22,10,1,0,0
2,0,1,1,0.4,0.4091,0.43,0.1045,23,21,4,0,3,0
3,0,1,1,0.82,0.7273,0.38,0.1642,14,10,7,1,1,0
3,0,0,1,0.64,0.6212,0.53,0.0,3,2,7,0,5,0
2,0,1,1,0.76,0.6667,0.33,0.1343,16,6,6,0,0,1
1,0,1,1,0.38,0.3939,0.82,0.1343,4,22,12,0,3,0
1,0,1,2,0.3,0.303,0.49,0.1343,14,28,12,1,4,0
2,0,0,3,0.44,0.4394,0.94,0.2239,20,16,4,0,5,0
4,0,0,1,0.54,0.5152,0.52,0.3881,19,16,10,0,6,1
1,0,0,2,0.24,0.2273,0.56,0.2537,9,19,2,1,6,1
4,0,1,1,0.4,0.4091,0.82,0.1045,6,4,10,0,1,0
3,0,0,2,0.66,0.6212,0.65,0.0,16,19,8,1,6,1
1,0,0,1,0.14,0.1515,0.5,0.1343,4,14,1,1,5,0
2,0,1,3,0.56,0.5303,0.88,0.0,2,17,5,0,1,0
1,0,1,1,0.22,0.2576,0.6,0.0896,1,24,2,0,3,0
1,0,1,1,0.14,0.1364,0.59,0.194,20,24,1,0,0,0
1,0,1,1,0.12,0.1515,0.5,0.1045,6,23,2,0,2,0
1,0,0,2,0.4,0.4091,0.87,0.0896,11,3,3,1,5,0
1,0,1,1,0.42,0.4242,0.47,0.194,16,30,12,0,4,1
1,0,1,2,0.42,0.4242,0.71,0.1045,15,26,1,1,3,0
4,0,1,2,0.36,0.3485,0.81,0.194,9,3,11,0,3,1
2,0,0,3,0.6,0.5606,0.83,0.2836,19,24,4,0,6,1
1,0,1,1,0.26,0.2727,0.6,0.1343,21,5,1,1,3,0
1,0,0,3,0.36,0.3788,0.93,0.0,8,3,3,1,5,1
4,0,1,2,0.5,0.4848,0.72,0.1642,20,9,10,1,1,0
4,0,1,1,0.58,0.5455,0.49,0.2836,16,4,12,1,1,1
4,0,0,1,0.48,0.4697,0.55,0.1343,19,11,11,1,6,1
1,0,1,1,0.1,0.0758,0.36,0.3582,0,9,2,0,2,0
1,0,1,2,0.36,0.3788,0.71,0.0,4,21,12,0,2,0
1,0,1,1,0.18,0.1818,0.43,0.194,7,5,1,0,2,1
3,0,1,3,0.7,0.6667,0.79,0.194,9,6,7,0,2,1
